index,pid,agg_cluster,x,y,cluster_7,conversation_id,construct,construct_bipolar,survey_id,survey_name,survey_endTime,pole_a,pole_b
439,76988ED9-1994-4290-BFDA-4EB4126554E2,372,3.151791,6.532559,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Completeness,not Completeness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Completeness,not Completeness
439,76988ED9-1994-4290-BFDA-4EB4126554E2,372,3.151791,6.532559,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Complexity,Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Complexity,Simplicity
439,76988ED9-1994-4290-BFDA-4EB4126554E2,372,3.151791,6.532559,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Subtlety,Boldness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Subtlety,Boldness
439,76988ED9-1994-4290-BFDA-4EB4126554E2,372,3.151791,6.532559,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Heaviness,Lightness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Heaviness,Lightness
440,76988ED9-1994-4290-BFDA-4EB4126554E2,562,7.7702055,4.8504696,1,76988ED9-1994-4290-BFDA-4EB4126554E2,Starch-based Dishes,Filling-based Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Starch-based Dishes,Filling-based Dishes
440,76988ED9-1994-4290-BFDA-4EB4126554E2,562,7.7702055,4.8504696,1,76988ED9-1994-4290-BFDA-4EB4126554E2,Completeness,not Completeness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Completeness,not Completeness
440,76988ED9-1994-4290-BFDA-4EB4126554E2,562,7.7702055,4.8504696,1,76988ED9-1994-4290-BFDA-4EB4126554E2,Complexity,Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Complexity,Simplicity
440,76988ED9-1994-4290-BFDA-4EB4126554E2,562,7.7702055,4.8504696,1,76988ED9-1994-4290-BFDA-4EB4126554E2,Subtlety,Boldness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Subtlety,Boldness
440,76988ED9-1994-4290-BFDA-4EB4126554E2,562,7.7702055,4.8504696,1,76988ED9-1994-4290-BFDA-4EB4126554E2,Heaviness,Lightness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Heaviness,Lightness
441,76988ED9-1994-4290-BFDA-4EB4126554E2,178,4.6162276,6.398194,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Starch-based Dishes,Filling-based Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Starch-based Dishes,Filling-based Dishes
441,76988ED9-1994-4290-BFDA-4EB4126554E2,178,4.6162276,6.398194,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Completeness,not Completeness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Completeness,not Completeness
441,76988ED9-1994-4290-BFDA-4EB4126554E2,178,4.6162276,6.398194,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Complexity,Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Complexity,Simplicity
441,76988ED9-1994-4290-BFDA-4EB4126554E2,178,4.6162276,6.398194,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Subtlety,Boldness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Subtlety,Boldness
441,76988ED9-1994-4290-BFDA-4EB4126554E2,178,4.6162276,6.398194,3,76988ED9-1994-4290-BFDA-4EB4126554E2,Heaviness,Lightness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Heaviness,Lightness
442,76988ED9-1994-4290-BFDA-4EB4126554E2,27,1.5309,2.9082327,4,76988ED9-1994-4290-BFDA-4EB4126554E2,Starch-based Dishes,Filling-based Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Starch-based Dishes,Filling-based Dishes
442,76988ED9-1994-4290-BFDA-4EB4126554E2,27,1.5309,2.9082327,4,76988ED9-1994-4290-BFDA-4EB4126554E2,Completeness,not Completeness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Completeness,not Completeness
442,76988ED9-1994-4290-BFDA-4EB4126554E2,27,1.5309,2.9082327,4,76988ED9-1994-4290-BFDA-4EB4126554E2,Complexity,Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Complexity,Simplicity
442,76988ED9-1994-4290-BFDA-4EB4126554E2,27,1.5309,2.9082327,4,76988ED9-1994-4290-BFDA-4EB4126554E2,Subtlety,Boldness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Subtlety,Boldness
442,76988ED9-1994-4290-BFDA-4EB4126554E2,27,1.5309,2.9082327,4,76988ED9-1994-4290-BFDA-4EB4126554E2,Heaviness,Lightness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.436981+00:00,Heaviness,Lightness
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Kung Pao Chicken,Dumplings,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Kung Pao Chicken,Dumplings
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Butter Chicken,Biryani,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Butter Chicken,Biryani
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Sushi,Ramen,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Sushi,Ramen
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Tacos,Mole Poblano,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Tacos,Mole Poblano
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Lasagna,Risotto,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Lasagna,Risotto
443,7B28D49C-B73A-416B-833A-2D431ED903F1,180,2.5183294,4.7038555,4,7B28D49C-B73A-416B-833A-2D431ED903F1,Coq au Vin,Ratatouille,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Coq au Vin,Ratatouille
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Kung Pao Chicken,Dumplings,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Kung Pao Chicken,Dumplings
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Butter Chicken,Biryani,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Butter Chicken,Biryani
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Sushi,Ramen,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Sushi,Ramen
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Tacos,Mole Poblano,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Tacos,Mole Poblano
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Lasagna,Risotto,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Lasagna,Risotto
444,7B28D49C-B73A-416B-833A-2D431ED903F1,413,4.1559634,4.4012985,6,7B28D49C-B73A-416B-833A-2D431ED903F1,Coq au Vin,Ratatouille,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.895898+00:00,Coq au Vin,Ratatouille
445,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,111,3.825985,4.1662083,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Frío,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Frío
445,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,111,3.825985,4.1662083,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Caliente,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Caliente
445,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,111,3.825985,4.1662083,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Al carbón,A la plancha,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Al carbón,A la plancha
445,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,111,3.825985,4.1662083,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Líquido,Sólido,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Líquido,Sólido
445,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,111,3.825985,4.1662083,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Dulce,Amargo,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Dulce,Amargo
446,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,511,4.5676875,3.2909997,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Frío,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Frío
446,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,511,4.5676875,3.2909997,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Caliente,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Caliente
446,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,511,4.5676875,3.2909997,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Al carbón,A la plancha,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Al carbón,A la plancha
446,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,511,4.5676875,3.2909997,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Líquido,Sólido,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Líquido,Sólido
446,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,511,4.5676875,3.2909997,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Dulce,Amargo,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Dulce,Amargo
447,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,289,5.467931,3.7243965,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Frío,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Frío
447,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,289,5.467931,3.7243965,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Caliente,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Caliente
447,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,289,5.467931,3.7243965,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Al carbón,A la plancha,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Al carbón,A la plancha
447,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,289,5.467931,3.7243965,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Líquido,Sólido,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Líquido,Sólido
447,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,289,5.467931,3.7243965,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Dulce,Amargo,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Dulce,Amargo
448,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,514,4.2035213,4.3784056,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Frío,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Frío
448,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,514,4.2035213,4.3784056,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Fresco,Caliente,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Fresco,Caliente
448,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,514,4.2035213,4.3784056,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Al carbón,A la plancha,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Al carbón,A la plancha
448,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,514,4.2035213,4.3784056,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Líquido,Sólido,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Líquido,Sólido
448,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,514,4.2035213,4.3784056,6,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,Dulce,Amargo,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.415858+00:00,Dulce,Amargo
449,7B83B116-7CA5-4341-AC7C-0B0F6402E700,250,3.61653,1.7694485,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Baked,Stovetop/Grill,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Baked,Stovetop/Grill
449,7B83B116-7CA5-4341-AC7C-0B0F6402E700,250,3.61653,1.7694485,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Hearty,Light Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Hearty,Light Dishes
449,7B83B116-7CA5-4341-AC7C-0B0F6402E700,250,3.61653,1.7694485,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Involved Process,Quick Preparation,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Involved Process,Quick Preparation
449,7B83B116-7CA5-4341-AC7C-0B0F6402E700,250,3.61653,1.7694485,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Slow Cooking,Quick Cooking,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Slow Cooking,Quick Cooking
449,7B83B116-7CA5-4341-AC7C-0B0F6402E700,250,3.61653,1.7694485,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Baked,Fried/Grilled,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Baked,Fried/Grilled
450,7B83B116-7CA5-4341-AC7C-0B0F6402E700,29,3.7260923,1.9239663,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Baked,Stovetop/Grill,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Baked,Stovetop/Grill
450,7B83B116-7CA5-4341-AC7C-0B0F6402E700,29,3.7260923,1.9239663,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Hearty,Light Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Hearty,Light Dishes
450,7B83B116-7CA5-4341-AC7C-0B0F6402E700,29,3.7260923,1.9239663,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Involved Process,Quick Preparation,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Involved Process,Quick Preparation
450,7B83B116-7CA5-4341-AC7C-0B0F6402E700,29,3.7260923,1.9239663,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Slow Cooking,Quick Cooking,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Slow Cooking,Quick Cooking
450,7B83B116-7CA5-4341-AC7C-0B0F6402E700,29,3.7260923,1.9239663,2,7B83B116-7CA5-4341-AC7C-0B0F6402E700,Baked,Fried/Grilled,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.400587+00:00,Baked,Fried/Grilled
451,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.739119,6.873851,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Family Recipe Apple Pie,not Family Recipe Apple Pie,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Family Recipe Apple Pie,not Family Recipe Apple Pie
451,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.739119,6.873851,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Mom's Chocolate Chip Cookies,not Mom's Chocolate Chip Cookies,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Mom's Chocolate Chip Cookies,not Mom's Chocolate Chip Cookies
451,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.739119,6.873851,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Dad's Grilled BBQ Ribs,not Dad's Grilled BBQ Ribs,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Dad's Grilled BBQ Ribs,not Dad's Grilled BBQ Ribs
451,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.739119,6.873851,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Aunt Mary's Famous Lasagna,not Aunt Mary's Famous Lasagna,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Aunt Mary's Famous Lasagna,not Aunt Mary's Famous Lasagna
451,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.739119,6.873851,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Grandma's Chicken Noodle Soup,not Grandma's Chicken Noodle Soup,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Grandma's Chicken Noodle Soup,not Grandma's Chicken Noodle Soup
452,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.51531,6.5920405,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Family Recipe Apple Pie,not Family Recipe Apple Pie,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Family Recipe Apple Pie,not Family Recipe Apple Pie
452,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.51531,6.5920405,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Mom's Chocolate Chip Cookies,not Mom's Chocolate Chip Cookies,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Mom's Chocolate Chip Cookies,not Mom's Chocolate Chip Cookies
452,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.51531,6.5920405,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Dad's Grilled BBQ Ribs,not Dad's Grilled BBQ Ribs,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Dad's Grilled BBQ Ribs,not Dad's Grilled BBQ Ribs
452,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.51531,6.5920405,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Aunt Mary's Famous Lasagna,not Aunt Mary's Famous Lasagna,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Aunt Mary's Famous Lasagna,not Aunt Mary's Famous Lasagna
452,7C16F996-FF5B-45A7-87E7-9208911B858C,4,10.51531,6.5920405,0,7C16F996-FF5B-45A7-87E7-9208911B858C,Grandma's Chicken Noodle Soup,not Grandma's Chicken Noodle Soup,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.132588+00:00,Grandma's Chicken Noodle Soup,not Grandma's Chicken Noodle Soup
453,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,200,2.5976753,6.611611,3,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Carne,Paste,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Carne,Paste
453,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,200,2.5976753,6.611611,3,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Liquid,Solid,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Liquid,Solid
453,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,200,2.5976753,6.611611,3,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Sauce,Dryness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Sauce,Dryness
453,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,200,2.5976753,6.611611,3,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Texture,Smoothness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Texture,Smoothness
453,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,200,2.5976753,6.611611,3,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Authenticity,Inauthenticity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Authenticity,Inauthenticity
454,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,177,2.5870216,3.781487,4,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Carne,Paste,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Carne,Paste
454,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,177,2.5870216,3.781487,4,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Liquid,Solid,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Liquid,Solid
454,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,177,2.5870216,3.781487,4,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Sauce,Dryness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Sauce,Dryness
454,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,177,2.5870216,3.781487,4,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Texture,Smoothness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Texture,Smoothness
454,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,177,2.5870216,3.781487,4,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Authenticity,Inauthenticity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Authenticity,Inauthenticity
455,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,290,7.178064,4.5573277,1,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Carne,Paste,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Carne,Paste
455,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,290,7.178064,4.5573277,1,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Liquid,Solid,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Liquid,Solid
455,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,290,7.178064,4.5573277,1,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Sauce,Dryness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Sauce,Dryness
455,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,290,7.178064,4.5573277,1,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Texture,Smoothness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Texture,Smoothness
455,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,290,7.178064,4.5573277,1,80152B98-0312-4E6D-B5CE-0DA1B00F9E13,Authenticity,Inauthenticity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.472792+00:00,Authenticity,Inauthenticity
456,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,282,9.3125105,5.480735,0,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,"Salade de poires nashi, feta et noisettes torréfiées","not Salade de poires nashi, feta et noisettes torréfiées",710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.556541+00:00,"Salade de poires nashi, feta et noisettes torréfiées","not Salade de poires nashi, feta et noisettes torréfiées"
456,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,282,9.3125105,5.480735,0,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,Millefeuille de choux et seiche,"Maquereau, betterave confite et aguachile",710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.556541+00:00,Millefeuille de choux et seiche,"Maquereau, betterave confite et aguachile"
456,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,282,9.3125105,5.480735,0,834AA99C-5A1E-4648-8F91-D5213FE9D0F4,Almonds,not Almonds,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.556541+00:00,Almonds,not Almonds
