Row_ID,User_ID,Survey_ID,Survey_Name,Pole_A,Pole_B,Cluster,Coordinate_X,Coordinate_Y,Conversation_Index,Bipolar_Construct,Cluster_Size
2590,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simple,Complex,3,3.694449,5.829376,302,Simple vs Complex,443
2591,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Breakfast/Brunch,Lunch/Dinner,3,3.694449,5.829376,302,Breakfast/Brunch vs Lunch/Dinner,443
2592,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Traditional,Modern,3,3.694449,5.829376,302,Traditional vs Modern,443
2593,BA313FF1-6212-4C09-8CEC-929F19FB47E4,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Aceh noodle's - Sweet,Fried Rice - Oily,3,3.7083573,5.4002604,253,Aceh noodle's - Sweet vs Fried Rice - Oily,443
2594,BA313FF1-6212-4C09-8CEC-929F19FB47E4,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Pempek - Sour & Sweet,Rendang - Spicy & Heavily Seasoned,3,3.7083573,5.4002604,253,Pempek - Sour & Sweet vs Rendang - Spicy & Heavily Seasoned,443
2595,BA313FF1-6212-4C09-8CEC-929F19FB47E4,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Opor Ayam - Rich Taste,Gado-gado - Lighter Taste,3,3.7083573,5.4002604,253,Opor Ayam - Rich Taste vs Gado-gado - Lighter Taste,443
2596,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Comfort Snack,Substantial Meal,3,3.7494564,5.7069826,37,Comfort Snack vs Substantial Meal,443
2597,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Limited Ingredient Variety,Wide Ingredient Variety,3,3.7494564,5.7069826,37,Limited Ingredient Variety vs Wide Ingredient Variety,443
2598,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Variable Portion Sizes,Consistent Main Dish,3,3.7494564,5.7069826,37,Variable Portion Sizes vs Consistent Main Dish,443
2599,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Liquid-based,Solid,3,3.7494564,5.7069826,37,Liquid-based vs Solid,443
2600,624B60D1-2EC8-4987-908B-AF31D4CCBE03,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Served with Rice,Served alone,3,3.76265,6.375219,127,Served with Rice vs Served alone,443
2601,624B60D1-2EC8-4987-908B-AF31D4CCBE03,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Roasted,Fried,3,3.76265,6.375219,127,Roasted vs Fried,443
2602,624B60D1-2EC8-4987-908B-AF31D4CCBE03,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Fried,Stewed,3,3.76265,6.375219,127,Fried vs Stewed,443
2603,624B60D1-2EC8-4987-908B-AF31D4CCBE03,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Time-consuming,Simple,3,3.76265,6.375219,127,Time-consuming vs Simple,443
2604,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meat-based,Vegetarian,3,3.806083,5.820515,13,Meat-based vs Vegetarian,443
2605,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Snack/Dessert,Savory Dish,3,3.806083,5.820515,13,Snack/Dessert vs Savory Dish,443
2606,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Breakfast,Lunch/Dinner,3,3.806083,5.820515,13,Breakfast vs Lunch/Dinner,443
2607,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Contains Tortilla,Accompanied by Tortilla,3,3.8521013,5.6825566,330,Contains Tortilla vs Accompanied by Tortilla,443
2608,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Light Meal,Heavy Meal,3,3.8521013,5.6825566,330,Light Meal vs Heavy Meal,443
2609,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Snack,Main Dish,3,3.8521013,5.6825566,330,Snack vs Main Dish,443
2610,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Heavy Meal,Light Meal,3,3.8521013,5.6825566,330,Heavy Meal vs Light Meal,443
2611,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main Course,Side Dish,3,3.8521013,5.6825566,330,Main Course vs Side Dish,443
2612,9F77FA01-BCA7-402A-ADE3-224A98411D19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meal Occasion,Common Dish,3,3.8551588,5.3299246,212,Meal Occasion vs Common Dish,443
2613,9F77FA01-BCA7-402A-ADE3-224A98411D19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Popularity,Unpopular,3,3.8551588,5.3299246,212,Popularity vs Unpopular,443
2614,9F77FA01-BCA7-402A-ADE3-224A98411D19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Complexity,Simple,3,3.8551588,5.3299246,212,Complexity vs Simple,443
2615,9F77FA01-BCA7-402A-ADE3-224A98411D19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,Savory,3,3.8551588,5.3299246,212,Sweetness vs Savory,443
2616,9F77FA01-BCA7-402A-ADE3-224A98411D19,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simplicity,Complexity,3,3.8551588,5.3299246,212,Simplicity vs Complexity,443
2617,BD928202-11B9-4CF7-A943-FDAD54A8344A,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Starch,Protein,3,3.8749964,5.7287865,262,Starch vs Protein,443
2618,BD928202-11B9-4CF7-A943-FDAD54A8344A,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Liquid,Solid,3,3.8749964,5.7287865,262,Liquid vs Solid,443
2619,BD928202-11B9-4CF7-A943-FDAD54A8344A,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert-like,Main course,3,3.8749964,5.7287865,262,Dessert-like vs Main course,443
2620,BD928202-11B9-4CF7-A943-FDAD54A8344A,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Freshness,Heaviness,3,3.8749964,5.7287865,262,Freshness vs Heaviness,443
2621,81590316-38B6-4EA6-894A-49E4D728EBB3,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Snackable,Main Courses,3,3.8779147,5.681555,176,Snackable vs Main Courses,443
2622,81590316-38B6-4EA6-894A-49E4D728EBB3,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Light,Substantial,3,3.8779147,5.681555,176,Light vs Substantial,443
2623,81590316-38B6-4EA6-894A-49E4D728EBB3,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Crunchy,Soft,3,3.8779147,5.681555,176,Crunchy vs Soft,443
2624,A9846681-1FC4-4345-AE3D-1CA83DAD31E2,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Goat cheese - tangy,Ukrainian borscht - meaty and liquid,3,3.8993104,5.4966526,227,Goat cheese - tangy vs Ukrainian borscht - meaty and liquid,443
2625,A9846681-1FC4-4345-AE3D-1CA83DAD31E2,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Vanilla pudding - sweet and creamy,Pizza Margherita - hard and not sweet,3,3.8993104,5.4966526,227,Vanilla pudding - sweet and creamy vs Pizza Margherita - hard and not sweet,443
2626,A9846681-1FC4-4345-AE3D-1CA83DAD31E2,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Mamalyga - light,Ukrainian borscht - liquid and rich,3,3.8993104,5.4966526,227,Mamalyga - light vs Ukrainian borscht - liquid and rich,443
2627,A9846681-1FC4-4345-AE3D-1CA83DAD31E2,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Pizza Margherita - fresh and vibrant,Beef roll - heavy,3,3.8993104,5.4966526,227,Pizza Margherita - fresh and vibrant vs Beef roll - heavy,443
2628,A9846681-1FC4-4345-AE3D-1CA83DAD31E2,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Ukrainian borscht - rich,Mamalyga - light,3,3.8993104,5.4966526,227,Ukrainian borscht - rich vs Mamalyga - light,443
2629,D2FD3846-61C3-4925-B721-7E501B8782D4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cereal,Fruit,3,3.9086893,6.1102257,295,Cereal vs Fruit,443
2630,D2FD3846-61C3-4925-B721-7E501B8782D4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation time,Long cooking time,3,3.9086893,6.1102257,295,Preparation time vs Long cooking time,443
2631,D2FD3846-61C3-4925-B721-7E501B8782D4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fruit,Dairy,3,3.9086893,6.1102257,295,Fruit vs Dairy,443
2632,D2FD3846-61C3-4925-B721-7E501B8782D4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cooking method,Eating fresh,3,3.9086893,6.1102257,295,Cooking method vs Eating fresh,443
2633,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Comfort Snack,Substantial Meal,3,3.9497988,6.055343,37,Comfort Snack vs Substantial Meal,443
2634,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Limited Ingredient Variety,Wide Ingredient Variety,3,3.9497988,6.055343,37,Limited Ingredient Variety vs Wide Ingredient Variety,443
2635,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Variable Portion Sizes,Consistent Main Dish,3,3.9497988,6.055343,37,Variable Portion Sizes vs Consistent Main Dish,443
2636,20D8E4EF-C0A6-45C5-82CE-6038C59BE944,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Liquid-based,Solid,3,3.9497988,6.055343,37,Liquid-based vs Solid,443
2637,4748A755-6BC2-4711-8EEA-5A9AB43767F1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Savory,3,3.9556072,5.700957,89,Dessert vs Savory,443
2638,4748A755-6BC2-4711-8EEA-5A9AB43767F1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Savory,3,3.9556072,5.700957,89,Dessert vs Savory,443
2639,4748A755-6BC2-4711-8EEA-5A9AB43767F1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Baked,Boiled,3,3.9556072,5.700957,89,Baked vs Boiled,443
2640,4748A755-6BC2-4711-8EEA-5A9AB43767F1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lunch/Snack,Dinner,3,3.9556072,5.700957,89,Lunch/Snack vs Dinner,443
2641,4748A755-6BC2-4711-8EEA-5A9AB43767F1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Savory,3,3.9556072,5.700957,89,Dessert vs Savory,443
2642,3E7D2A64-F3E5-42E6-A45D-61367216124A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Meat,Vegetarian,3,4.0082045,5.5570664,73,Meat vs Vegetarian,443
2643,3E7D2A64-F3E5-42E6-A45D-61367216124A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Accompaniment,Main Course,3,4.0082045,5.5570664,73,Accompaniment vs Main Course,443
2644,3E7D2A64-F3E5-42E6-A45D-61367216124A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Healthy,Indulgent,3,4.0082045,5.5570664,73,Healthy vs Indulgent,443
2645,3E7D2A64-F3E5-42E6-A45D-61367216124A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Complex,Easy,3,4.0082045,5.5570664,73,Complex vs Easy,443
2646,73E93EFF-0DD1-4525-BF88-C91E3B58C033,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Spicy,Mild,3,4.101152,5.4914327,154,Spicy vs Mild,443
2647,73E93EFF-0DD1-4525-BF88-C91E3B58C033,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fried,Saucy,3,4.101152,5.4914327,154,Fried vs Saucy,443
2648,73E93EFF-0DD1-4525-BF88-C91E3B58C033,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Starter,Main course,3,4.101152,5.4914327,154,Starter vs Main course,443
2649,73E93EFF-0DD1-4525-BF88-C91E3B58C033,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Tunisian,Western food,3,4.101152,5.4914327,154,Tunisian vs Western food,443
2650,73E93EFF-0DD1-4525-BF88-C91E3B58C033,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Saucy,Dry,3,4.101152,5.4914327,154,Saucy vs Dry,443
2651,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Light & Quick,Rich & Heavily Spiced,3,4.1292577,5.7555976,46,Light & Quick vs Rich & Heavily Spiced,443
2652,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Creamy Dessert,Savory Dishes,3,4.1292577,5.7555976,46,Creamy Dessert vs Savory Dishes,443
2653,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Layered Preparation,Saucy/Grilled,3,4.1292577,5.7555976,46,Layered Preparation vs Saucy/Grilled,443
2654,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Dessert,Savory,3,4.1292577,5.7555976,46,Dessert vs Savory,443
2655,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Smoky Grilled Flavor,Creamy/Carb-based,3,4.1292577,5.7555976,46,Smoky Grilled Flavor vs Creamy/Carb-based,443
2656,EB351DB9-4453-4093-B654-0E6A9C537D1C,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Vegetable Stir-fry - Light,Rich,3,4.1734986,5.9319267,329,Vegetable Stir-fry - Light vs Rich,443
2657,EB351DB9-4453-4093-B654-0E6A9C537D1C,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Margarita Pizza - Carb-based,Protein-based,3,4.1734986,5.9319267,329,Margarita Pizza - Carb-based vs Protein-based,443
2658,EB351DB9-4453-4093-B654-0E6A9C537D1C,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Vegetable Stir-fry - Plant-based,Meat-based,3,4.1734986,5.9319267,329,Vegetable Stir-fry - Plant-based vs Meat-based,443
2659,EB351DB9-4453-4093-B654-0E6A9C537D1C,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Chocolate Chip Cookies - Dessert,Savory,3,4.1734986,5.9319267,329,Chocolate Chip Cookies - Dessert vs Savory,443
2660,EB351DB9-4453-4093-B654-0E6A9C537D1C,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Grilled Chicken Salad - Light,Indulgent,3,4.1734986,5.9319267,329,Grilled Chicken Salad - Light vs Indulgent,443
2661,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meat-based,Vegetarian,3,4.17631,5.7582045,13,Meat-based vs Vegetarian,443
2662,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Snack/Dessert,Savory Dish,3,4.17631,5.7582045,13,Snack/Dessert vs Savory Dish,443
2663,0B0110B3-5C07-449D-94EB-9D51DF8059A6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Breakfast,Lunch/Dinner,3,4.17631,5.7582045,13,Breakfast vs Lunch/Dinner,443
2664,F14A96B0-FC99-476C-8CEF-6DB7FB6ECE8F,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Sweet (Condensed Milk Pudding),Savory (other dishes),3,4.2005124,5.793313,337,Sweet (Condensed Milk Pudding) vs Savory (other dishes),443
2665,F14A96B0-FC99-476C-8CEF-6DB7FB6ECE8F,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Diverse (Yakisoba),Simple (Lasagna),3,4.2005124,5.793313,337,Diverse (Yakisoba) vs Simple (Lasagna),443
2666,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Pasta,Grains/Bread,3,4.2302213,5.771473,302,Pasta vs Grains/Bread,443
2667,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Vegetarian/Vegan,Non-vegetarian,3,4.2302213,5.771473,302,Vegetarian/Vegan vs Non-vegetarian,443
2668,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,No cooking,Cooking Techniques,3,4.2302213,5.771473,302,No cooking vs Cooking Techniques,443
2669,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Plant-based,Animal Protein,3,4.2302213,5.771473,302,Plant-based vs Animal Protein,443
2670,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Creamy/Fresh,Savory/Spicy,3,4.2302213,5.771473,302,Creamy/Fresh vs Savory/Spicy,443
2671,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy Fats,not Healthy Fats,3,4.2302213,5.771473,302,Healthy Fats vs not Healthy Fats,443
2672,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simple,Complex,3,4.2302213,5.771473,302,Simple vs Complex,443
2673,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Breakfast/Brunch,Lunch/Dinner,3,4.2302213,5.771473,302,Breakfast/Brunch vs Lunch/Dinner,443
2674,D74FB122-BF83-4C97-A24D-4399DB03FFE4,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Traditional,Modern,3,4.2302213,5.771473,302,Traditional vs Modern,443
2675,E4F70AC3-B607-4E79-8DEA-52603011E21A,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Multi-textured,Unified,3,4.2438936,5.295857,322,Multi-textured vs Unified,443
2676,E4F70AC3-B607-4E79-8DEA-52603011E21A,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Smooth,Firm,3,4.2438936,5.295857,322,Smooth vs Firm,443
2677,E4F70AC3-B607-4E79-8DEA-52603011E21A,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Spicy,Creamy,3,4.2438936,5.295857,322,Spicy vs Creamy,443
2678,E4F70AC3-B607-4E79-8DEA-52603011E21A,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Baked,Curry-based,3,4.2438936,5.295857,322,Baked vs Curry-based,443
2679,816FB926-96A8-410A-A569-74D445F6F94B,a216d763-71dd-4509-a694-d68cb28de496,Praise,Burrito Bowls: Customizable,Standardized,3,4.2501945,5.856815,177,Burrito Bowls: Customizable vs Standardized,443
2680,816FB926-96A8-410A-A569-74D445F6F94B,a216d763-71dd-4509-a694-d68cb28de496,Praise,Carbonara: Rich in Flavor,Bland,3,4.2501945,5.856815,177,Carbonara: Rich in Flavor vs Bland,443
2681,816FB926-96A8-410A-A569-74D445F6F94B,a216d763-71dd-4509-a694-d68cb28de496,Praise,Sticky Date Pudding: Sweet,Savory,3,4.2501945,5.856815,177,Sticky Date Pudding: Sweet vs Savory,443
2682,816FB926-96A8-410A-A569-74D445F6F94B,a216d763-71dd-4509-a694-d68cb28de496,Praise,French Onion Soup: Technically Challenging,Easy,3,4.2501945,5.856815,177,French Onion Soup: Technically Challenging vs Easy,443
2683,7B21698C-E916-4820-909B-69750447483C,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Complex,Mild,3,4.2553177,5.838177,167,Complex vs Mild,443
2684,7B21698C-E916-4820-909B-69750447483C,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Dessert,Savory,3,4.2553177,5.838177,167,Dessert vs Savory,443
2685,8F104C09-0438-4E8A-A780-3368EC5C4CAE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Substantial Dish,Savory Dish,3,4.270219,5.7870893,191,Substantial Dish vs Savory Dish,443
2686,8F104C09-0438-4E8A-A780-3368EC5C4CAE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Classic Mandazi,not Classic Mandazi,3,4.270219,5.7870893,191,Classic Mandazi vs not Classic Mandazi,443
2687,399BC914-2F6F-4905-AD7B-CD5D14255C9C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Versatility,Rigid,3,4.2766824,5.9104376,71,Versatility vs Rigid,443
2688,399BC914-2F6F-4905-AD7B-CD5D14255C9C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simplicity,Complicated,3,4.2766824,5.9104376,71,Simplicity vs Complicated,443
2689,399BC914-2F6F-4905-AD7B-CD5D14255C9C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Complexity,Easy,3,4.2766824,5.9104376,71,Complexity vs Easy,443
2690,399BC914-2F6F-4905-AD7B-CD5D14255C9C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,Savory,3,4.2766824,5.9104376,71,Sweetness vs Savory,443
2691,C315C288-45B0-453F-857C-A4F035FB341D,a216d763-71dd-4509-a694-d68cb28de496,Praise,Lechon,Fresh,3,4.287639,5.90654,273,Lechon vs Fresh,443
2692,C315C288-45B0-453F-857C-A4F035FB341D,a216d763-71dd-4509-a694-d68cb28de496,Praise,Sinigang,Savory,3,4.287639,5.90654,273,Sinigang vs Savory,443
2693,C315C288-45B0-453F-857C-A4F035FB341D,a216d763-71dd-4509-a694-d68cb28de496,Praise,Inasal,Mild,3,4.287639,5.90654,273,Inasal vs Mild,443
2694,C315C288-45B0-453F-857C-A4F035FB341D,a216d763-71dd-4509-a694-d68cb28de496,Praise,Tinola,Mild,3,4.287639,5.90654,273,Tinola vs Mild,443
2695,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Light & Quick,Rich & Heavily Spiced,3,4.32205,5.346892,46,Light & Quick vs Rich & Heavily Spiced,443
2696,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Creamy Dessert,Savory Dishes,3,4.32205,5.346892,46,Creamy Dessert vs Savory Dishes,443
2697,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Layered Preparation,Saucy/Grilled,3,4.32205,5.346892,46,Layered Preparation vs Saucy/Grilled,443
2698,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Dessert,Savory,3,4.32205,5.346892,46,Dessert vs Savory,443
2699,2813A7B4-B2EF-4E31-AEC5-81F99810B4DE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Smoky Grilled Flavor,Creamy/Carb-based,3,4.32205,5.346892,46,Smoky Grilled Flavor vs Creamy/Carb-based,443
2700,41F4DD4F-D62A-44FA-BADA-496455EE9C72,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fried chicken,Protein focus,3,4.3452935,5.717251,81,Fried chicken vs Protein focus,443
2701,41F4DD4F-D62A-44FA-BADA-496455EE9C72,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Stroganoff,Sautéed dish,3,4.3452935,5.717251,81,Stroganoff vs Sautéed dish,443
2702,41F4DD4F-D62A-44FA-BADA-496455EE9C72,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sushi,Minimalist dish,3,4.3452935,5.717251,81,Sushi vs Minimalist dish,443
2703,41F4DD4F-D62A-44FA-BADA-496455EE9C72,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Rice with beans,Complete meal,3,4.3452935,5.717251,81,Rice with beans vs Complete meal,443
2704,41F4DD4F-D62A-44FA-BADA-496455EE9C72,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fried chicken,Comfort food,3,4.3452935,5.717251,81,Fried chicken vs Comfort food,443
2705,F62A6489-D9BF-42FC-9409-2DBB3C7B9D64,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Salada Ceasar,Frozen,3,4.3475323,5.8282437,347,Salada Ceasar vs Frozen,443
2706,F62A6489-D9BF-42FC-9409-2DBB3C7B9D64,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Feijoada,Quick Cooking,3,4.3475323,5.8282437,347,Feijoada vs Quick Cooking,443
2707,F62A6489-D9BF-42FC-9409-2DBB3C7B9D64,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Churrasco,Steaming,3,4.3475323,5.8282437,347,Churrasco vs Steaming,443
2708,F62A6489-D9BF-42FC-9409-2DBB3C7B9D64,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Pudim,Savory,3,4.3475323,5.8282437,347,Pudim vs Savory,443
2709,F62A6489-D9BF-42FC-9409-2DBB3C7B9D64,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lasanha,Heavy,3,4.3475323,5.8282437,347,Lasanha vs Heavy,443
2710,37585BC3-6F5B-4524-A547-2B130A37F26C,a216d763-71dd-4509-a694-d68cb28de496,Praise,Fast Food (Jollibee Chickenjoy),Homemade (Inasal Chicken),3,4.388269,5.901156,66,Fast Food (Jollibee Chickenjoy) vs Homemade (Inasal Chicken),443
2711,37585BC3-6F5B-4524-A547-2B130A37F26C,a216d763-71dd-4509-a694-d68cb28de496,Praise,"Grilled (Inasal Chicken, Pork Lechon)","Cooked with Sauce (Sinigang, Pork Adobo)",3,4.388269,5.901156,66,"Grilled (Inasal Chicken, Pork Lechon) vs Cooked with Sauce (Sinigang, Pork Adobo)",443
